epoch,phase,wall_time_s,epoch_time_s
809,adam,12.871511,0.015947
810,adam,12.887483,0.015971
811,adam,12.903082,0.015599
812,adam,12.920491,0.017408
813,adam,12.937105,0.016614
814,adam,12.953234,0.016129
815,adam,12.96885,0.015615
816,adam,12.984527,0.015677
817,adam,13.000392,0.015865
818,adam,13.016105,0.015713
819,adam,13.031797,0.015692
820,adam,13.047455,0.015658
821,adam,13.063223,0.015768
822,adam,13.079303,0.01608
823,adam,13.095252,0.015949
824,adam,13.111111,0.015859
825,adam,13.126833,0.015723
826,adam,13.142765,0.015932
827,adam,13.159389,0.016624
828,adam,13.175021,0.015632
829,adam,13.191665,0.016644
830,adam,13.207845,0.016181
831,adam,13.223618,0.015772
832,adam,13.23921,0.015592
833,adam,13.255456,0.016247
834,adam,13.272798,0.017341
835,adam,13.288749,0.015951
836,adam,13.304608,0.015859
837,adam,13.320251,0.015644
838,adam,13.335855,0.015603
839,adam,13.351709,0.015854
840,adam,13.367467,0.015759
841,adam,13.383309,0.015841
842,adam,13.399104,0.015795
843,adam,13.415159,0.016056
844,adam,13.431128,0.015968
845,adam,13.446694,0.015566
846,adam,13.462382,0.015688
847,adam,13.478084,0.015702
848,adam,13.493687,0.015604
849,adam,13.509756,0.016069
850,adam,13.525581,0.015824
851,adam,13.541167,0.015586
852,adam,13.556937,0.01577
853,adam,13.572575,0.015638
854,adam,13.589049,0.016474
855,adam,13.608092,0.019043
856,adam,13.62627,0.018178
857,adam,13.644216,0.017946
858,adam,13.662083,0.017867
859,adam,13.679736,0.017653
860,adam,13.697793,0.018056
861,adam,13.715795,0.018003
862,adam,13.733644,0.017849
863,adam,13.751538,0.017894
864,adam,13.769549,0.018011
865,adam,13.787465,0.017916
866,adam,13.80607,0.018605
867,adam,13.823894,0.017824
868,adam,13.841784,0.01789
869,adam,13.859829,0.018045
870,adam,13.877537,0.017708
871,adam,13.895958,0.018421
872,adam,13.913955,0.017996
873,adam,13.931894,0.01794
874,adam,13.950383,0.018488
875,adam,13.968158,0.017776
876,adam,13.986034,0.017876
877,adam,14.004006,0.017972
878,adam,14.021879,0.017873
879,adam,14.039866,0.017987
880,adam,14.057783,0.017916
881,adam,14.07569,0.017908
882,adam,14.093491,0.0178
883,adam,14.111428,0.017937
884,adam,14.129045,0.017617
885,adam,14.146899,0.017854
886,adam,14.164706,0.017807
887,adam,14.182351,0.017645
888,adam,14.200141,0.01779
889,adam,14.217886,0.017745
890,adam,14.235461,0.017575
891,adam,14.253157,0.017696
892,adam,14.270826,0.017668
893,adam,14.288338,0.017512
894,adam,14.306031,0.017693
895,adam,14.323685,0.017654
896,adam,14.341295,0.01761
897,adam,14.359165,0.01787
898,adam,14.377746,0.018581
899,adam,14.395414,0.017668
900,adam,14.41313,0.017716
901,adam,14.431735,0.018605
902,adam,14.449276,0.017541
903,adam,14.466991,0.017715
904,adam,14.484538,0.017547
905,adam,14.502795,0.018256
906,adam,14.520256,0.017461
907,adam,14.538279,0.018023
908,adam,14.555818,0.01754
909,adam,14.573833,0.018015
910,adam,14.59137,0.017537
911,adam,14.608916,0.017546
912,adam,14.627002,0.018086
913,adam,14.644622,0.017619
914,adam,14.663279,0.018657
915,adam,14.681171,0.017893
916,adam,14.699251,0.018079
917,adam,14.71695,0.017699
918,adam,14.734635,0.017685
919,adam,14.752208,0.017573
920,adam,14.770516,0.018308
921,adam,14.787805,0.017289
922,adam,14.805937,0.018132
923,adam,14.823459,0.017522
924,adam,14.841112,0.017653
925,adam,14.859339,0.018227
