epoch,phase,wall_time_s,epoch_time_s
847,adam,15.387496,0.017755
848,adam,15.405097,0.017601
849,adam,15.423242,0.018145
850,adam,15.441175,0.017933
851,adam,15.459075,0.017899
852,adam,15.476704,0.017629
853,adam,15.494440,0.017736
854,adam,15.512066,0.017626
855,adam,15.529989,0.017923
856,adam,15.547516,0.017527
857,adam,15.565251,0.017735
858,adam,15.582840,0.017590
859,adam,15.600806,0.017966
860,adam,15.618565,0.017759
861,adam,15.636381,0.017817
862,adam,15.654422,0.018041
863,adam,15.672060,0.017638
864,adam,15.690013,0.017953
865,adam,15.707707,0.017694
866,adam,15.725829,0.018122
867,adam,15.743632,0.017803
868,adam,15.761234,0.017602
869,adam,15.779040,0.017805
870,adam,15.796924,0.017884
871,adam,15.814694,0.017770
872,adam,15.832685,0.017992
873,adam,15.850453,0.017768
874,adam,15.868346,0.017893
875,adam,15.886353,0.018007
876,adam,15.904120,0.017766
877,adam,15.921838,0.017718
878,adam,15.939478,0.017641
879,adam,15.957548,0.018070
880,adam,15.976181,0.018633
881,adam,15.993956,0.017776
882,adam,16.011469,0.017512
883,adam,16.029416,0.017947
884,adam,16.047144,0.017728
885,adam,16.065064,0.017919
886,adam,16.082850,0.017787
887,adam,16.100564,0.017714
888,adam,16.118419,0.017855
889,adam,16.136298,0.017879
890,adam,16.154226,0.017927
891,adam,16.172005,0.017779
892,adam,16.189926,0.017921
893,adam,16.207415,0.017489
894,adam,16.225258,0.017844
895,adam,16.242945,0.017687
896,adam,16.260631,0.017686
897,adam,16.278458,0.017828
898,adam,16.295988,0.017530
899,adam,16.313850,0.017862
900,adam,16.331683,0.017832
901,adam,16.349515,0.017833
902,adam,16.367717,0.018201
903,adam,16.385280,0.017563
904,adam,16.403599,0.018320
905,adam,16.421595,0.017995
906,adam,16.438581,0.016986
907,adam,16.455640,0.017059
908,adam,16.472654,0.017014
909,adam,16.489817,0.017163
910,adam,16.506781,0.016964
911,adam,16.523900,0.017119
912,adam,16.540843,0.016943
913,adam,16.557873,0.017030
914,adam,16.575069,0.017196
915,adam,16.592230,0.017161
916,adam,16.609966,0.017735
917,adam,16.627974,0.018009
918,adam,16.646031,0.018057
919,adam,16.664038,0.018006
920,adam,16.681890,0.017852
921,adam,16.699873,0.017983
922,adam,16.717888,0.018014
923,adam,16.736069,0.018181
924,adam,16.754325,0.018256
