epoch,phase,wall_time_s,epoch_time_s
647,adam,11.610504,0.016077
648,adam,11.626304,0.015800
649,adam,11.641709,0.015405
650,adam,11.657286,0.015576
651,adam,11.672815,0.015529
652,adam,11.707961,0.035146
653,adam,11.724186,0.016226
654,adam,11.739917,0.015731
655,adam,11.757079,0.017162
656,adam,11.774469,0.017390
657,adam,11.792254,0.017785
658,adam,11.809389,0.017134
659,adam,11.826443,0.017054
660,adam,11.843426,0.016982
661,adam,11.860529,0.017103
662,adam,11.880222,0.019693
663,adam,11.912292,0.032070
664,adam,11.929209,0.016917
665,adam,11.945918,0.016710
666,adam,11.962611,0.016693
667,adam,11.979137,0.016526
668,adam,11.995328,0.016191
669,adam,12.012105,0.016776
670,adam,12.029220,0.017115
671,adam,12.045978,0.016758
672,adam,12.062469,0.016491
673,adam,12.078794,0.016324
674,adam,12.096878,0.018085
675,adam,12.113387,0.016509
676,adam,12.130019,0.016632
677,adam,12.148477,0.018458
678,adam,12.164928,0.016451
679,adam,12.181548,0.016620
680,adam,12.197792,0.016244
681,adam,12.214128,0.016336
682,adam,12.230299,0.016171
683,adam,12.246473,0.016174
684,adam,12.288578,0.042105
685,adam,12.311540,0.022962
686,adam,12.333959,0.022418
687,adam,12.355892,0.021934
688,adam,12.372649,0.016757
689,adam,12.389349,0.016700
690,adam,12.405652,0.016302
691,adam,12.422109,0.016457
692,adam,12.439250,0.017142
693,adam,12.455758,0.016508
694,adam,12.471412,0.015653
695,adam,12.486990,0.015578
696,adam,12.502507,0.015517
697,adam,12.518008,0.015500
698,adam,12.533376,0.015369
699,adam,12.548811,0.015435
700,adam,12.564167,0.015356
701,adam,12.579689,0.015522
702,adam,12.595287,0.015597
703,adam,12.610765,0.015479
704,adam,12.626316,0.015550
705,adam,12.641906,0.015591
706,adam,12.659943,0.018037
707,adam,12.675721,0.015778
708,adam,12.692891,0.017170
709,adam,12.710282,0.017391
710,adam,12.727103,0.016822
711,adam,12.758730,0.031627
712,adam,12.775117,0.016387
713,adam,12.791904,0.016787
714,adam,12.810042,0.018138
715,adam,12.827118,0.017076
716,adam,12.843405,0.016287
717,adam,12.860483,0.017078
718,adam,12.876621,0.016138
719,adam,12.892718,0.016097
720,adam,12.908414,0.015696
721,adam,12.925181,0.016767
722,adam,12.940751,0.015570
723,adam,12.956630,0.015879
724,adam,12.972238,0.015607
725,adam,12.987925,0.015687
726,adam,13.003343,0.015418
727,adam,13.020611,0.017268
728,adam,13.036502,0.015891
729,adam,13.053327,0.016825
730,adam,13.069216,0.015889
731,adam,13.086341,0.017125
732,adam,13.103208,0.016867
733,adam,13.119915,0.016706
734,adam,13.136011,0.016096
735,adam,13.151975,0.015964
736,adam,13.168216,0.016240
737,adam,13.184131,0.015915
738,adam,13.199960,0.015830
739,adam,13.216329,0.016369
740,adam,13.232546,0.016217
741,adam,13.251251,0.018704
742,adam,13.267293,0.016042
743,adam,13.283313,0.016020
744,adam,13.299144,0.015831
745,adam,13.314972,0.015828
746,adam,13.330777,0.015806
747,adam,13.348345,0.017567
748,adam,13.364482,0.016138
749,adam,13.394955,0.030472
750,adam,13.412059,0.017105
751,adam,13.428775,0.016715
752,adam,13.458899,0.030124
753,adam,13.475586,0.016687
754,adam,13.492204,0.016618
755,adam,13.508485,0.016280
